Rating,Review,ReviewLength
4,Oooooh I liked it very much so Just sad that I didnt get to try more of its myriad offerings especially the pizza We enjoyed a lovely brunch here on a Friday Cute little place lots of ambiance good people watching quite the hopping place on this midsummer day tasty food We had a round of Bloody Marys and those were nicely done as well A great spot to just hang and nosh and chitchat with friends,397
4,I am just providing a review for the Mother and Infant Care Department only since my wife has just had our second baby delivered here We really enjoy our stay at this hospital The facility is very clean and nice Room are good size with shower box inside bathroom so you can take shower during your stay and care for the mom During the stay Mom and the caregiver are entitle to have breakfast lunch and dinner for free All you have to do is call and place your orders The foods are quite quality and the portions are decent I am really impressed with this The nurses are all knowledgeable caring and nice They are always there when you call them and need them Since this is our second child it works out perfectly that the nurses only come by when we call them or when they do their routine checks So the rest of the time you are left alone to rest The hospital where my first child was born was different They let lots of interns and students come to our rooms all the times for training so we were constantly bothered However in my opinion if it is your first child you may find that having people around all the time could help you not to worry too much since we all know nothing when the first child come The reason I didnt give this hospital 5 star is just because our discharge was taking so long We thought we would be out by 11 AM but we didnt get out until 3 PM They said that because it was on Sunday I think it make sense Overall I do recommend this hospital for any new mother,1487
4,Local muito bonito e que respira conhecimento Fui no inverno embora no esteja com aquele gramado verde e muitas folhas nas rvores mesmo assim muito bonito Tem a esttua de John Harvard Vale a pena conhecer,204
4,one of the best chinese food here in phoenix you have to tell them to use less salt because often times the food just a bit too salty other than that it has great selection for Szechwan style food,196
4,We tried Mr Chaos Asian Bistro last night Its a small place and they do a lot of takeout orders The quirky interior works fine for me My wife thought the single gourami looked kind of sad in the small flat tank on the wall They have a bar and a decent selection of wine for a small restaurant I tried one of the specials the Hunan Smoked Pork It was basically kind of like bacon stirfried with fresh vegetables with a spicy Hunan black bean sauce I love bacon and I really liked this dish My wife had prawns wvegetables we liked the freshness of the vegetables and generous amount of prawns but overall the dish was slightly bland She liked it but thought that it would have been better with the lobster sauce We were mixed on the iced tea my wife felt it was too strong but I thought it was fine Overall Mr Chaos is a fine choice in Ahwatukee for Americanized Chinese food It is a bit pricier than our usual stop Panda Garden but a nice alternative,949
4,How can I not show yelp love for the original fro yo shop that kept my addiction fulfilled in the early days of the fro yo phenomenon Yes that is what Golden Spoon is to me When I first moved to Phoenix from college I was coming from an area that was overloaded with frozen yogurt shops for the college girls who shared my love of the frozen treat Unfortunately Phoenix hadnt quite yet jumped on the bandwagon and so the only choice was Golden Spoon To make matters worse the only locations were north on Shea or South in Awatukee So since I was living in Old Town the Shea location was typically my choice I can say that I added several miles on my car very willingly to treat my taste buds to Golden Spoon Yes it was the closest shop to me but its also creamy and completely delicious The frozen yogurt is served by staff and comes in different sizes You can choose from multiple toppings and its just your old fashioned frozen yogurt shop Im using old fashioned very loosely in this sense since frozen yogurt is anything but old fashioned but with the selfserf trend Golden Spoon is old fashioned compared to that I dont visit Golden Spoon as often as Id like anymore because it is still a bit of a drive but anytime Im in the area I know just exactly where to stop for a sweet frozen treat,1293
4,I love Rubios I cant really help it The fish tacos with some lime and a Corona just hits the spot sometimes Id recommend it over any of the other restaurants on this particular strip in Surprise Edit Now closed,210
4,This was my second time eating at Pappadeaux and I have to say that I was equally impressed as the first time The service was excellent both times and the food is pretty good too I had the Shrimp Etouffe the first time and it was an excellent choice and the second time I had the fried shrimp with a side of the Seafood Gumbo I really liked the fried shrimp but didnt really care for the Seafood Gumbo it just totally fell below my expectations it was chunky and bland but I was so impressed with the rest of my food that it didnt take away from my overall experience We also had the Crab Spinach Dipyummy,605
4,I must admit Im more of a WalMart Neighborhood Market guy due to the economy but I had a great time shopping at AJs Every single item on the shelves is of the highest quality For Valentines day because Im so bad at picking out girly gifts I let my girlfriend go on a shopping spree at the chocolate counter among other thingsId go back once in a while but did grimace at the checkout counter when I forked over 125 for three bags of crapI guess its back to mayonnaise sandwiches at Neighborhood Market,501
4,lugar muito tranquilo para caminhadas e tirar boas fotografias procure os guias para explicarem sobre a universidade,116
4,the rustica looks like a penis thankfully it tastes like pizza super thin crunchy crust pizza the husband and i went for lunch to the one in scottsdale the other day we shared a spinach salad and each had some pizza the salad was very good and plenty for two people to share i had the appropriately called meat rustica and it was really good this is the only the second place in phx ive had pizza that doesnt make me feel like i splashed my face in grease after grazi is the other the husband had two slices which were more than plenty for a meal they were completely different styles of pie and both were great well definitely hit this one again,646
4,I go here often This is my kind of place for a leisurely coffee and roll Big open airy warm atmosphere Only downside is it gets too crowded So find your own place for coffee this is mine,186
4,There is a huge menu for this restaurant Only tried sushi and noodle soup combo dinner so far Lots of options on noodle soup dishes Each noodle soup has a different soup base The combo dish adds another small side dish option Lots of food for your money Sushi is decent and reasonable price Great Japanese familystyle restaurant,328
4,Im still a big fan of the light rail Sure I cant use it every day but its about the only thing that will get me to head to downtown for a night out Its perfect for pub crawls you can gather a huge group keep everyone more or less together and make frequent stops The extended hours mean more time for drinking The trains have stayed clean they run when they are supposed to and Ive never had a problem The people watching is awesome as well Each stop is a mystery grab bag of the teeming masses of people here in town I just wish it had a wider range Id use it every day if I could,581
4,Well this bored my 13 year old tearsthe senior and junior were ok As college tours go it was pretty par for the course What I left with out of the info session was is that if you can make ingood grades enticing essayetcHarvard is attainable for everyonethat was promising and felt good The student run tour had a few historical tidbits which I found interesting and otherwise it was standard college tour fare I was surprised to learn that Harvard was a liberal arts college,474
4,I like harkins This isnt as good as some of their newer ones but its still good Seats were comfortable sound system was OK screen was a tad small but maybe Im getting spoiled Staff seemed friendly It was a good experience Last time we were here we did the IMAX and it is a great IMAX,283
4,Im not sure how Ive missed trying this place after over a decade of living in the Valley partly as an ASU student in need of a good hangover recovery joint I cant believe I relied exclusively on the IHOP on Apache Blvd all those years in Tempe Dammit It was packed on the New Years Day morning I came here with a friend The service was a bit slow but on par with my expectations for a jampacked popular breakfast joint on New Years Day I ordered a calorieladen Cajun skillet with scrambled eggs Im knocking off a star because the chicken pieces were too dry for my taste But the rest of the skillet was very good The service was friendly and professional Wildcats beware lots of ASU students within,698
4,I visited the campus and took a 2hr walking tour It was easy to get to Take the red line train about 4 stops from downtown It took about 1015 mins and the train arrives just under Harvard Square As a tourist attraction it didnt meet my expectations but i still enjoyed it Having been to oxford and cambridge i maybe unrealistically expected something as grand and picturesque but harvard isnt quite that Its very functional most buildings are off limits and the garden areas are just grass There is a range of shops and cafes around the Harvard Square I would recommend visiting but would suggest taking a tour once you get there,629
4,I frequent this location before work quite a bit since I start work right around the normal dinner time Always clean friendly and good food They have real silverware and real plastic plates Lol,193
4,This place is always a hit Even when you dont know what you want they will help you decide The baristas always have great recommendations Often times I tell them what I am in the mood for often times I let them know I love Nutella and they give me suggestions They also will make just about anything on the menu and mix it up for ya This past time they mixed up a mocha freezeacino with nutella Pretty darn good tasted less watered down than sbux I have gotten a Smores coffee not that great but you know what Its the thought that counts what other coffee shop has a drive thru local bakery items friendly and helpful baristas that dont rush you in ordering and unique drink ideas HMM 32 Shea does Come here check out the variety and the local flavors You wont be upset that you did Located over on the Northwest Plaza on Shea and 32nd just past the 51 freeway Go there Tomorrow morning,886
4,lots of history beauty interesting buildings and educational atmosphere,71
4,Walk through Harvard Yard and touch John Harvards shoe for good luck It is a stroll through history and then check out some of the Harvard Museums,146
4,Mojo made me fall in love with fro yo I love Mojos Twitter Tuesdays where you can get half off of your fro yo The location is awesome I can go to Mojo between classes Its here where I found my love of the pomegranate acai flavors as well They have awesome seasonal flavors as well as the other usual staples I love their different toppings and its a good place to hang out with friends and get your Mojo on,406
4,piacevole ed interessante se prestate attenzione agli studenti che vi raccontano la storia e le storie di Harvard ovviamente in cambio di una mancia una bella passeggiata vale senzaltro la pena,193
4,Chunky Spicy Tuna Roll5 stars I can tell you after living in Japan for five years that Sushi Ken is right up there with all my favorite sushi restaurants in Japan Sushi ken is comparable to all the cozy mom and pop shops in Japan who I consider to all be 4 and 5 star ratings Ive visited Sushi Ken numerous times usually on Friday or Saturday nights and its often busy but if your patient enough to wait a few minutes or so then youll be glad you did because the culinary experience youre about to encounter is out of this world One particular item on the menu that fits my out of this world category is the chunky spicy tuna roll This is by far my most favorite roll in all of Phoenix Ive had spicy tuna roll at Sakana Ra Kona Grill sakitini Ichi Ban KabukiI could go on and on but no one elses spicy tuna roll even comes close to Sushi Kens chunky spicy tuna roll So if you dont want to go on and on and just want to find a great place for spicy tuna roll with Generous 8 piece portions Fresh tuna Soft rice Sushi Kens own hot spice Tasty seaweed Masago smelt row Extra wasabi and ginger on the side Reasonable and affordable cost of 875 then look no further because Sushi Ken will provide you with all those criterias Aside from Sushi Ken having great chunky spicy tuna roll they also have friendly staff nice atmosphere and many sushi and nonsushi items on the menu to choose from for those who are not into sushi and all at an affordable price that wont break your wallet Oh yeah youll also get complimentary miso soup and edamame You cant beat that,1554
4,So excited to have another Royal back in my life I worked in downtown Phoenix before and I was sad to see Royal leave back in the day I never made it to Royal at the Market sadly I reverted back to corporate America coffee after Royal left downtown Luckily Biltmore Fashion Park has been really pushing the opening of this coffee bar at the Red Door spa After waiting for it to open I finally went down there today Sure they are just opening so theres some kinks Today they didnt have a ton of syrup selections including my favorite almond rocca However theyre getting them all in very soon AND they offer almond milk how awesome Theyve got three benches inside too Although its pretty small and awkwardly has an elevator leading up to the Red Door spa I think its a pretty cool space Cant wait till they get up and running and bring some decent coffee to the Biltmore Great hours too open early If youve never had Royal before please go try it I think their lattes have a very unique flavor something I havent found in any other coffee joint I cant believe I didnt drive to the Market location before this but now I have something closer Some tips park by the Capital Grill and the big red door duh Luckily they have a Royal at the Biltmore sign on the window or else I might have missed it Itd be awesome to nab a 20 minute spot outside Mojo Yogurt too They have a token validation machine so dont be afraid to park in the token lot,1434
4,Our group enjoyed a fabulous lunch here this past Sunday The patio is perfect for people watching on a beautiful afternoon Appetizer Crab Cakes The guys really liked the crab cakes which appeared to be served with some sort of cream sauce with diced red and yellow bell peppers Appetizer Spinach Cheese Dip This dip fits the standard and is served with crispy pitaesque bread pieces I truly appreciate the large selection of Gardein entrees they serve for Vegetarians and Vegans that want to enjoy notso healthy bar grub like our omni friends Be sure to note any dietary restrictions upon placing your order I ordered the beef sliders original style and they came with cheese which was not mentioned on the menu They gladly added a side of lettuce and the jerk and buffalo sauces to my plate I adore there shoe string fries My companions enjoyed their ahi tuna salad and steak entrees As far as drinks go there is a large menu sure to please everyone in your party,964
4,Nice restaurant and hookah lounge The service isas it is in every Middle Eastern restaurant Ive been tots not bad but not good if you ask for something they take care of you but otherwise they do the bare minimum Nice people though I had the best falafel EVER the other day when I ate some late lunch at the restaurant The market has a nice selection of hookahs shisha and accessories Ill be back for sure,405
4,We visited last week The lady offered us a lot of samples of their food so we could pick out what we liked The food was excellent and the service was great The restaurant was very kid friendly,192
4,Took the student led historical tour I was disappointed by the tour itself as we learned more about the classes she was taking than the history of Harvard It was interesting to get a students perspective but not what I was expecting I did enjoy seeing the main highlights of campus but it was not what I expected nothing grand no main entrance no Harvard sign However when one thinks about the history and all the fabulous people that have studied there since 1636 you cant help but be impressed Glad we saw it,510
4,Thanks to all of you Yelpers for recommending this place It was just what I have been looking for in my neighborhood fresh and tasty Chinese food for a decent price unspoiled by trendiness Thanks I will definitely add Deserg Jade to my regular rotation,252
4,Located roughly in the center of campus Harvard Yard is the oldest and arguably most celebrated portion of the campus It is roughly divided into two portions The Old Yard western third and everything else the latter including the Widener Library and Tercentenary Theater I toured here first as part of a group Hahvahd tours see separate review and then the next day on my own with a tour book While at first this may look like a group of old buildings with a statue in the middle Im happy to report that looks in this case are quite deceptive Many of these buildings are Centuries old and have history dating to the preRevolutionary War period Massachusetts Hall at different times housed John Adams John Hancock Sam Adams and a contingent of the Continental Army during the Revolutionary War It seemed at every corner I ran into something historically significant JFKs dorm artistically intriguing John Harvards statue or both Holden Chapel You wont be spoon fed information while walking around here sorry no fancy descriptive plaques or audio guide but Harvard Yard is as much an integral part of American history as anything else in New England Highly recommended,1167
4,I have to laugh at the person that stated the service was bad I have now been three times can you blame a gal for craving a burger and each time everyone is almost too overfriendly They ask if you have been in before and if you state no they offer to go over the menu Now this might stop after this location has been open longer but its helpful since there are only a few locations in the valley When your order is ready you are paged and you go up to grab your meal and they always find it necessary to read back your order when right in your hand is a tray with a juicy burger begging you to take a bite so I am always a little feisty for them to read it off since I want to chow down They also seem to want to check in on you while you are eating which is nice but can be overwhelming if you are on your lunch break and trying to catch up with a friend but I wont complain about good ol polite customer service I order their original char burger without cheese and without the onions I did try them with the onions and honestly I liked the taste of the burger better without I like their crispy onion rings they seem healthy if that is even possible for an onion ring but they are crispy and not greasy Try them youll understand what I am saying better The fun item I always get to go Their coffee flavored milk shake Its light it has nice flavor and is a little bit of heaven PS Parking is not like it was with My Florist there are many more available spaces now which is totally awesome,1491
4,I like this Sams I get my eye examscontactsglasses here and some groceries Its almost always pretty dead and therefore easy to get in and out quickly and easily They dont have nearly the selection that most Costco do but Ive never waited in line here,250
4,One of my favorite boutiques in Scottsdale I can always find something I dont need but have to have at Elan Lisa and her entire staff are friendly helpful and always have great suggestions They keep the inventory fresh and edgy Some of the pieces Ive gotten there never fail to get compliments It can be a little pricy but everything Ive gotten there is wellmade and things Ill wear again and again so Lisa puts on some great events and really engages with her customers,470
4,Who wouldnt want to step foot there Went to a couple of their museums and also enjoyed a free concert on the grounds Peeked into a couple of classrooms Beautiful old buildings,175
4,I have been to this course a few different times The summer deals brought me in because it is a little pricey during the season The greens and fairways have always been in good condition and I enjoy the challenging hills and strategically placed bunkers I havent really scored well on this course but as a beginner golfer I enjoy the challenge this course offers Water jugs on every tee is crucial for the summer months,419
4,My family and I love this place Yummy food great service kid friendly rarely a wait great prices nice beer selection food always comes out hot and people around you are having a good time The boneless chicken with raspberry barbecue sauce is so yummy,250
4,I have visited Windsor twice now and I would describe it as fun trendy and a little hipster The drinks are great good combinations with fresh unexpected ingredients I love the 80s soundtrack my only complaint is that it was a bit too loud at night so you had to scream to talk The food is very good kind of a modern take on comfort food The brown bag chicken sandwich had a lot of flavor and the mac and cheese is done really well just the amount of flavor and creaminess The crab cake BLT was very good as well the cakes were mostly crab very fresh tasting,557
4,went for an early dinner with my honey on saturday we normally dont order apps but we didnt have lunch so we needed something to get us through we went with the hummus and pita bread and it was so fresh and yummy server said that its homemade in house For my entree I ordered the salmon with mixed veggies and the hubster ordered the crispy chicken and subbed the creamed corn with mashed potatoes he loved his side of asparagus smokey flavor our server did provide us a lit sample of the creamed corn because he raved how delicious it is yes the creamed corn was very rich and in my opinion not worth the calories unless youve been good all day we both ordered red cabs and we skipped dessert since we were nice and full enjoyed our meals and the friendly service,764
4,I love this arenamaybe I am biased since I am a diehard Suns fan and a downtown resident but it really is a nice facility The Suns games are always well put togethergreat announcer great dancers great entertainment and great concessions I attended the last game of the season in a suite Wednesday night and was impressed with the space and the foodactually quite good,367
4,We decided to try out Rudys last night hoping the lines wouldnt be too long since it was still 107F outside We lucked out There were only about ten people in front of us so we felt we scored I am a big fan of Texas BBQ namely beef ribs and brisket I usually go for the lean brisket and light to no sauce in true TX form Last night we ordered the moist brisket 1298lb coleslaw and a turkey sandwich 499 for DD With three fountain drinks the price was about 21 DH also went back and got the banana pudding and the chocolate pudding for DD and himself I think he spent about 6 on that THE FOOD The brisket was DELICIOUS It was perfectly smoked and not too fatty for my tastes It had a good amount of char on the outer edges which is my favorite The meat stood alone on its own Very good sign I did try both the Sissy Sauce and the BBQ Sauce The BBQ sauce was quite good The turkey was smoked which is not my favorite but it was pretty good DD ate it after making me remove the black edges off and getting her two slices of bread instead of the bun it came on That was fine with me because I put my brisket on the bun with some BBQ sauce and I was a happy camper The coleslaw was good It was sweet but not too sweet It was crunchy and a little reminiscent of the KFC coleslaw tbh We were disappointed that they did not have any mac n cheese Mac n Cheese goes great with brisket DESSERTS The chocolate pudding was yummy and had an oreo cookie crust at the bottom The banana pudding was just okay A friend of mine gave me a recipe for banana pudding years ago that is really simple and appears to use the same ingredients but is far superior I wonder if I should share it with Rudys Overall we will definitely get Rudys again However we will probably just order the brisket to go We can make the sides for a lot less and I am sure DD would prefer something other than the turkey for dinner Yes thats right will be back,1912
4,My family comes here for cases of citrus every year The navels and tangerines are delicious and very reasonably priced They also have lots of other interesting local products like a variety of honeys,199
4,Service awesome Food spectacular Price unbeatable I cant tell you how many times this restaurant has saved my life Richard is very understanding when I come in completely hung over and knows to put extra kimchi in my side dishes Also in terms of the local 20 all you can eat sushi specials this is the only place that ever pops into my head as a place I need to go Their sushi chef if spectacular and super friendly so its always a nice time sitting at the bar They have a special lunch menu that is served only during the week so you can expect the dinner menu on Saturday and Sunday regardless of the time you go Both menus are amazing its just that the menus are slightly different in their options so if you have a specific craving and I often do you might have to concede to something different once you get there Its mildly annoying but the food never disappoints so I let it go Try it you wont be disappointed,916
4,What an incredible little hidden gem I have lived here for 10 years and been to Richardsons a number of times but I never even knew that Dicks Hideaway was around the corner hidden away behind those beautiful bougainvilleas The dcor was warm and woody with a very nice rustic feel This little place has the all the charm of the guys working inside As cozy as it was I immediately felt like I just walked into that place where everybody knows your name My friends and I met for breakfast High top wooden rustic table or belly up to the bar Very comfortable either way I was expecting the typical two egg breakfast but to my delightful surprise they have their own spin on breakfast Not sure if any of you had been to Richardsons same owner AND same owner as Rokerij but I swear they have the best red sauce on the planet I had 2 eggs over medium next to some rancho beans topped with a little bit of cheese and some breakfast potatoes ALL on top of a fresh flour tortilla The best part My eggs and beans were topped with their famous red sauce OH YEAH We were in heaven I think we have been there once a week ever since Highly recommended A,1139
4,Im so not a pub grub kinda gal but since this place saved me 2 times during a Science Center visit pretty ok You can walk across from AZ Science and make this kid friendly pit stop in the middle of the day i really am not familiar with anything else that now its the parents turn sorta thing close by Fun pool table in 1 of the rooms Really good steak fries fish and chips are good and so is the french onion soup Since i am a wine drinker this is not the place for wines by the glass obviously it is a beer place and me not being a beer drinker not my cup of tea ahhem pint that is sooo allnall a fun thing to do after sacrificing for the kids,644
4,in town for a conference and craving real fooda substantial breakfast to start the day breakfast club walking distance to our hotel completely delivered our server was super friendly though we were sleepy and indecisive she recommended the french toast side we ordered to be made ala bananas foster YUM more like dessert but nothing wrong with dessert for breakfast otherwise we had fairly standard egg dishes but they were yummy fresh served quickly and exactly what we needed the only complaint i have is wayfinding perhaps since they were setting up for an event downstairs it was moved but there were ZERO signs on ground level and while we could smell baconcoffeebreakfast we had to lap the block a few times and only found it because we figured we may as well try the escalator a few signs would go far,808
4,I was in Arcadia today and saw this place so I had to try it out The menu has some variation from the normal Thai restaurant as well as some classics I decided to try the jalapeno curry I was surprised it was not as spicy as I expected but the flavor was excellent Service in this place could not have been better everyone was very friendly and attentive Lunch prices were very good for the quality of the food and was an excellent value in my opinion Ill definitely be back to try some more new things,502
4,We were taken here by our host in Phoenix Its one of the prettiest Mexican restaurants Ive been in with a courtyard surrounding a duck pond there is a sign requesting you not feed the ducks tortilla chips The margaritas were great and my chicken was excellent as were my partners tequila shrimp Would definitely go back there if I were to visit Phoenix again,358
4,During the past 6 summers Ive had the opportunity make my way through Harvard Yard on my way to and from class Im always struck by just how early the tours get going and how many people are on campus Early mornings are my favorite as its quiet shady and very few folks are around The chairs around the Yard are usually empty in the mornings By afternoon it is tricky to navigate my way back through as I weave between tours in various languages and every chair is usually taken The nearby food trucks make this a great stop for lunch too,537
4,The name says it all This family owned restaurant 3 to be exact specializes in tortas but they also carry your staple Mexican fastfood affair you would find in AZ Everything I or anyone else has had has been solid Just in case you dont know what a torta is the best way I can explain what one is that it is essentially a toasted sandwich with a fusion of Mexican and American ingredients When it comes to TEGs tortas there are a few standouts One would be the cochinita which is marinated pork is absolutely delicious by itself but in a torta it is absolutely scrumptious My best description of what cochinita is to think of pulled pork that is braised in a slightly sweet salty and spicy redishorangeish sauce In addition it has American sandwich staples such as mayo shredded lettuce What makes it a torta are the slices of sweet and sour pickled jalapenos and carrots and slices of avocado and they do not skimp What completes the sandwich I mean torta is the bread Its always warm and fluffy in the inside and the outside always has a nice crisp texture from the grill The other torta I would strongly recommend is the carne asada The combination of the carne asada steak with mayo fresh pico de gallo and lettuce along with the warm bread makes this torta an absolute winner my mouth is actually watering just thinking about it The Cubana which has your typical ingredients that come with any spin on the classic Cuban is also good If you are a big fan of Cubans then this one may be for you But in my humble opinion this does not anywhere near come close to the yummy goodness of the cochinita and carne asada The Hawiiana Hawaiian is also a relative good choice With the combination of Ham and fresh grilled pineapple along with other condiments it also is descent selection As I stated before they do have staple Arizona style Mexican fastfood here and there are a few I would recommend One would be the flautas large deep fried rolled tacos The pollo is the one I would suggest If you envision your typical fried rolled tacos with guacamole and cheese well this is not that this is even better The flautas at TEG are larger with much more stuffing then your typical rolled tacos In addition they make them with yummy flour tortillas not your typical corn The shredded chicken is well seasoned and moist The tortilla is always fried perfectly light crisp on the outside with the inside of the tortilla still soft The burritos here are good actually better than average but because the tortas here are the showcase everything else takes a backseat The rice and beans are hit and miss especially at the Chandler location I used to give TEG four and a half stars but with the mistake of expanding too quickly combined with quality and consistency falling a bit I would have to give them three and half stars four stars would be stretching Im anal so three and three quarter seems to fit For example the Phoenix location which the Son runs and where he started the chain has a few issues For example the Cochinita at the Phoenix location is always drier and saltier than the other two locations In addition they have certain items only at that location that the other two do not One would be their Sonoran style hotdogs which are excellent and an item I would highly recommend When I have gone to both the Mesa and Chandler location and asked for them and unfortunately they said they dont carry them I was disappointed to say the least Another example of inconsistency is the last time I went to the Chandler location I brought a couple of out of town guests and I was a little disappointed because the bread was a little too bready dense and not light and fluffy as usual When all the ingredients are in perfect symphony you have one amazing torta but when one ingredient is off such as something like the bread being too dense throws off that harmonious balance of flavors and textures In this case it made a difference from a four and half star sandwich to a 3 star sandwich which is still good in my book but not great The best and most consistent is their Mesa location I think that it is because Mom and Pops run that particular location well they used to anyways Everything has always been consistently deliciohsogood Overall would I still recommend Tortas El Guero and do I still go Yes but I wouldnt rave about the place like I once did especially with the inconsistencies Ive experienced as of late FYI Chandler is the only one with a drivethru,4459
4,Well my first review of Over Easy have gone here a few times only reason I dont go more often probably because of the wait The food is definately makes me want to return The Hopple Popple the Wolf Pack and what I had today the Loco Moko only criticism is the rice great lemonade when I used to drink lemonade and the hash browns they have tater tots Ill be back when I can get up early,385
4,The shopping center this Rack is located in is absolute poison to my pocketbook TJ Maxx Ross and Nordstrom Rack all in a tidy row Rock on There are great deals to be found here with patient and selective hunting like any other discount retailer and that these great deals are on brands which Nordstroms carries makes any awesome deal so very much sweeter Dont go expecting to strike gold at every visit or expecting Ross prices on Guess shoes and you will fall in love with the store,483
4,I took my son who has been living in Sweden to Angels since he likes good beer And he was noy disappointed The price was right for the quality of the beer We also enjoyed the food I had the sweet potatoe tacos and the were great He loved that so many varieties of good beers were on tap Definitely going again especially if all three of my sons are home Good beer good food good people,385
4,Dear Weather Coffee Im really sorry you had to close We had a lot of good times together Every time I came in you always seemed really happy to see me even though you knew me by the wrong name I may be Kelly to everyone else but Ill always be Aubrey to you,256
4,They had what i was looking for it wasnt easy to find but after asking 3 people I eventually found it A folding table and shelving The place is typically big and laid out like most other home depots Know what to expect when you go and you wont be disappointed but if you want a lot of personal service stick to a local hardware store,333
4,Anyone else have this problem I like to go out and socialize I dont care if a place is a little loud or smoky what do you expect in a bar I have more fun if there is a good crowd music I can dance to and a full service bar that can make all those foofoo drinks shots I like My boyfriend on the other hand likes places without a lot of noise where he can just hang out have a conversation and drink beer We finally found a place we can go that makes both of us happy 16thh St Sports bar This place isnt exactly a sports bar Its defiantly not a club Its not dirty but DIVE would still be an appropriate description The dance floor DJ and pool tables are on one side of the building The main bar main lounge and the big TVs are on the other side of the building My boyfriend can grab a table and hang with friends without having to talk over a lot of noise I can leave my purse cell phone with him and go to the other side of the place to dance the night awayWhen I get tired or thirsty I can go find him and take a break I love that they have lots of bartenders and waitstaff working I never have to wait long for a drink even when Im not drinking with everyone else from a pitcher,1179
4,We completed a terrific tour of Harvard University Hannah a student at the uni was our tour guide and explained the history of the place and answered all questions with great expansion Some fantastic historical buildings throughout the grounds Good to see where Facebook was created If you do the Boston Duck tour there is no additional fee for the tour Easy to get to via the subway and worth the trip if you have some time to spare in Boston,443
4,The University being an Ivy League is something one of us wouldnt like to miss And when youre already in Boston dont miss this its a few minutes drive from the city Strolling around and in the campus premises is a good exercise Walking past the Harvard Square youll see inside the campus John Harvards statue and the Library Unless you want and intend to get in this University I dont think you need to walk all around and see the entire campus Nevertheless it is interesting to see and be in its vicinity Missing university days,529
4,HajiBaba is unique by being both a restaurant and a store As such the restaurant is fairly small so if youre up for some delicious middleeastern food on a Friday afternoon make sure you arrive early The prices are good the selection is better and the food is great I ordered the falafel plate which came with 4 falafels a side of hummus and I subbed the tabooli out for a salad The portion size was pretty big so I left quite full and it was all delicous Ill definitely be going back soon,488
4,Wings Beer Football LOVE I am such a girly girl 99 of the time but come fall I sort of turn into a dude This is not my most favorite place to catch the game but a good alternative when I want to mix it up or my team is on a bye week Good selection of boneless wing flavors Oh god just writing this makes me yearn for the season to begin,336
4,Had the Jalapeno burger Great stuff If you have not eaten here yet I highly recommend it Ive Had their Tri Tip Beef Pork Ribs Pork Brisket Burgers along with most of their sides All were excellent Their Drink specials were great as well,236
4,I came here with a friend who has been here many times and recommended it I wasnt disappointed First we came during the lunch rush and it was busy However we were still seated immediately and served by a friendly waitress quickly The food then came out in about 5 minutes I had the rib tip plate and it was very good My friend had the pulled pork sandwich which was also good Its out off the beaten path but worth the trip When you pull into a place out in a strange location and its packed Good sign,500
4,Good food decent price and a southwestern atmosphere The food is decidedly better than the decor but then again Ive never been big on the southwestern look Something about Antlers above my head while Im trying to have a romantic night out with the lady just doesnt cut it for me I like most everyone else recommend the big ass burger You cant go wrong with their side of mac and cheese either and I recommend giving it a go regardless of how much you fill yourself with all their other delicious entrees,503
4,Want a unique date night Craving for something to do on your own Want to have an avenue to express your inner artistic abilities OK here you go Very interesting concept Pick a piece of pottery think of what you would like to design on it you can draw your idea on with pencil go grab your paints brush sponges or stencils and away you go They will then fire glaze it ready to pick up your masterpeice in a few days A great place to zen out and leave all your stress and worries at the door Good for a keepsake special gift 1ofakind conversation piece or create a memory 1 star lost for the very annoying and extremely intrusive studio helper which I will leave unnamed Kinda ruined alot of the experience I should say that if you need assistance you can have it but when you do NOT need it well please leave us alone ie i f you are in Barnes Noble you dont need a clerk to repeatedly come up to you every 10 mins to ask if you are going to buy that book or they read it or do you want a better suggestion ect,1008
4,Un campus muy bonito y mtico que la verdad es que llama mucho la atencin por lo cuidado y lo bien hecho que est Tiene una gran cantidad de rincones preciosos en los que detenerse y cuenta adems con muchas zonas verdes donde poder sentarse un rato Merece bastante la pena su visita y darse un paseo tranquilamente por todo el campus admirando sus edificios sus estatuas y el ambiente universitario que se respira Estudiar en Harvard debe de ser sin duda un enorme priviliegio,474
4,Take the whole family and get a nice table outside The burgers are good the fried zucchini is better and the barbecue chicken is amazing,136
4,no trip to Boston would be complete without a walk round this historical place eight US presidents have graduated from here,123
4,Perfect for a Quick lunch And I mean seriously quick Like ninja light speed fast Under two minutes consistently from order to table How can you beat that One time they clockin at 1min 45sec for a table of five My favorites are the House Special Chicken the Orange chicken and the Prawns cant go wrong and you will leave stuffed and satisfied,341
